,run,root,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root,concept_im1,concept_im2,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,left_right,left_right_root,LeftIm,RightIm,IT_most_similar_lr,V2_most_similar_lr,rew_probs,block_order,sub,resp,lr_root,choice_rt,choice,choice_bin,resp_bin,decision_dur,run_mode,root_times,choice_times,feedback_times,rew,isi_root,isi_choice,iti,bank,choice_incl_late_responses,choice_bin_incl_late_responses,resp_bin_incl_late_responses,choice_rt_incl_late_responses
790,8,192_1.jpg,192_2.jpg,192_3.jpg,-0.421078624,0.787081255,-0.410599755,0.018842368,0.061003681,0.052058995,barbell,cilantro,shield,sports equipment,food,Unclassified,0.042161312999999985,1.208159879,im2,im2,right,left,192_3.jpg,192_2.jpg,left,left,1.0,V2,403,1,left,,missed,,,1,behavior,266.76664860799974,273.7830054369988,277.78301627200017,,5,3,2,12,Image2,1.0,1.0,1.8139744370000699
791,8,6_1.jpg,6_2.jpg,6_3.jpg,0.051797174,0.17948717100000003,0.167217844,0.164646849,0.042824633,0.058595514,hole,ice,shelf,Unclassified,Unclassified,Unclassified,-0.121822216,0.127689997,im2,im1,right,left,6_3.jpg,6_2.jpg,left,right,1.0,V2,403,1,left,0.8519380720008485,Image2,1.0,1.0,1,behavior,280.7996389029995,289.8166204729987,297.83295197699954,0.0,7,7,9,12,Image2,1.0,1.0,0.8519380720008485
792,8,152_1.jpg,152_2.jpg,152_3.jpg,-0.066594628,0.669948381,-0.123473594,0.060367767999999995,0.011014963999999999,0.048846136,cigarette,birdhouse,ladybug,Unclassified,Unclassified,animal,-0.04935280400000001,0.736543009,im2,im1,left,left,152_2.jpg,152_3.jpg,right,left,1.0,V2,403,1,left,,missed,,,1,behavior,307.8499887809994,313.8662716609997,318.8662816169999,,4,4,5,12,Image1,0.0,1.0,1.2019343510000908
793,8,231_1.jpg,231_2.jpg,231_3.jpg,-0.12031053800000001,0.35910894600000004,-0.138860918,0.09355956,0.058055099000000006,0.07420713799999999,tablecloth,cactus,gun,Unclassified,plant,weapon,-0.035504461,0.479419484,im2,im1,left,left,231_2.jpg,231_3.jpg,right,left,1.0,V2,403,2,left,0.6162071549988468,Image2,1.0,0.0,1,behavior,324.88300676499966,332.8999623769996,336.9163162679997,0.0,6,3,5,12,Image2,1.0,0.0,0.6162071549988468
794,8,118_1.jpg,118_2.jpg,118_3.jpg,0.29808328100000003,0.543091047,0.294611337,0.012382416,0.15188283,0.044671054,cabbage,bell,cilantro,plant,Unclassified,food,0.13950041400000002,0.245007766,im2,im2,right,left,118_3.jpg,118_2.jpg,left,left,1.0,V2,403,1,left,0.6945343179995689,Image2,1.0,1.0,1,behavior,342.93319039499875,348.9496266019996,352.9665798549995,1.0,4,3,2,12,Image2,1.0,1.0,0.6945343179995689
795,8,27_1.jpg,27_2.jpg,27_3.jpg,0.180834219,0.543572069,0.414323958,0.144035716,0.022244918,0.009402873,peeler,counter,cigar,Unclassified,furniture,Unclassified,-0.121790798,0.36273785,im2,im1,left,right,27_2.jpg,27_3.jpg,right,left,1.0,V2,403,2,right,0.7411063310009922,Image2,1.0,0.0,1,behavior,355.9829404869997,360.9996497109987,365.0165567160002,0.0,3,3,6,12,Image2,1.0,0.0,0.7411063310009922
796,8,7_1.jpg,7_2.jpg,7_3.jpg,-0.044378402000000004,0.072901996,0.10222773,-0.014660393,0.110985582,0.037304186,muff,roller_coaster,potpie,clothing,Unclassified,food,0.125645975,0.11728039800000001,im2,im2,left,left,7_2.jpg,7_3.jpg,right,right,1.0,V2,403,2,left,0.8667125499996473,Image2,1.0,0.0,1,behavior,372.0329148569999,376.04997422499946,381.06620137400023,1.0,2,4,5,12,Image2,1.0,0.0,0.8667125499996473
797,8,187_1.jpg,187_2.jpg,187_3.jpg,-0.207466677,0.8915950109999999,-0.16994384699999998,-0.008535614,0.123506194,0.028719499,onion,ambulance,onion,Unclassified,container,Unclassified,0.132041808,1.099061688,im2,im2,left,right,187_2.jpg,187_3.jpg,right,right,1.0,V2,403,2,right,0.6332601220001379,Image2,1.0,0.0,1,behavior,387.08336469499955,392.09967461499946,399.1165124250001,1.0,3,6,5,12,Image2,1.0,0.0,0.6332601220001379
798,8,243_1.jpg,243_2.jpg,243_3.jpg,-0.058798447000000004,0.54437992,-0.071977671,0.11403908199999999,0.045815336,0.025215152,canoe,deer,jetski,vehicle,animal,Unclassified,-0.068223746,0.603178367,im2,im1,left,right,243_2.jpg,243_3.jpg,right,left,1.0,V2,403,2,right,,missed,,,1,behavior,405.1329068260002,411.15000345299995,415.150010329,,4,3,4,12,Image2,1.0,0.0,1.0308305079997808
799,8,141_1.jpg,141_2.jpg,141_3.jpg,-0.266807583,0.35179442899999996,-0.121985623,0.039953743,0.067509398,0.037478727999999996,tripod,sea_urchin,cooker,Unclassified,animal,Unclassified,0.027555655,0.618602012,im2,im2,right,left,141_3.jpg,141_2.jpg,left,left,1.0,V2,403,1,left,0.6862345810004626,Image2,1.0,1.0,1,behavior,420.1662037499991,427.18296306799857,433.19997331299965,1.0,5,5,4,12,Image2,1.0,1.0,0.6862345810004626
800,9,35_1.jpg,35_2.jpg,35_3.jpg,0.113937891,0.599928271,0.200518198,0.21065784199999998,0.120218504,0.173556624,nutcracker,footprint,quill,Unclassified,Unclassified,Unclassified,-0.090439338,0.48599038,im2,im1,left,left,35_2.jpg,35_3.jpg,right,left,1.0,V2,403,2,left,0.5553353880004579,Image2,1.0,0.0,1,behavior,1.0163390599991544,5.03308762099914,9.049576638000872,0.0,2,3,3,13,Image2,1.0,0.0,0.5553353880004579
801,9,0_1.jpg,0_2.jpg,0_3.jpg,0.10583230699999999,0.218777626,-0.086585614,0.065103598,0.089808999,0.037974415,gravestone,pajamas,javelin,Unclassified,clothing,sports equipment,0.024705401,0.112945319,im2,im2,left,right,0_2.jpg,0_3.jpg,right,right,1.0,V2,403,2,right,0.7766154019991518,Image2,1.0,0.0,1,behavior,13.066416501000276,19.082993095000347,25.09982440100066,1.0,4,5,6,13,Image2,1.0,0.0,0.7766154019991518
802,9,127_1.jpg,127_2.jpg,127_3.jpg,0.030975552000000003,0.398743545,-0.024508972,0.138420215,0.014303497,0.02470529,mold1,windshield,wedding_cake,animal,Unclassified,Unclassified,-0.124116718,0.367767993,im2,im1,right,right,127_3.jpg,127_2.jpg,left,right,1.0,V2,403,1,right,0.5676499689998309,Image2,1.0,1.0,1,behavior,32.11668254899996,38.13308552300077,44.14993379000043,0.0,4,5,4,13,Image2,1.0,1.0,0.5676499689998309
803,9,133_1.jpg,133_2.jpg,133_3.jpg,0.1061434,0.601594214,0.137864644,0.113171355,0.05411890900000001,0.073828432,teabag,turtleneck,cabbage,container,clothing,plant,-0.059052445999999995,0.49545081399999996,im2,im1,right,left,133_3.jpg,133_2.jpg,left,right,1.0,V2,403,1,left,0.5244791109998914,Image2,1.0,1.0,1,behavior,49.16637873400032,56.1834543290006,59.199660104999566,0.0,5,2,3,13,Image2,1.0,1.0,0.5244791109998914
804,9,298_1.jpg,298_2.jpg,298_3.jpg,-0.33023614,0.8969075209999999,-0.267696241,0.07296154099999999,0.22138832100000003,0.125544378,train_car,fish,train_car,Unclassified,animal,Unclassified,0.14842677999999998,1.227143661,im2,im2,right,left,298_3.jpg,298_2.jpg,left,left,1.0,V2,403,1,left,0.44286082699909457,Image2,1.0,1.0,1,behavior,63.21635268099999,71.23338495200005,77.24967540000034,1.0,6,5,6,13,Image2,1.0,1.0,0.44286082699909457
805,9,206_1.jpg,206_2.jpg,206_3.jpg,0.35625788799999997,0.47332997299999996,0.246962638,0.120716843,0.015537595,0.00043573900000000004,sugar_cube,volleyball,needle,Unclassified,Unclassified,Unclassified,-0.105179248,0.117072085,im2,im1,left,right,206_2.jpg,206_3.jpg,right,left,1.0,V2,403,2,right,0.8732388139997056,Image2,1.0,0.0,1,behavior,84.26674980499956,90.28304552900045,97.30008414300028,0.0,4,6,5,13,Image2,1.0,0.0,0.8732388139997056
806,9,293_1.jpg,293_2.jpg,293_3.jpg,-0.367370055,0.8438659059999999,-0.30942375,0.028802519,0.101105841,0.048934717999999995,sloth,makeup,sloth,animal,Unclassified,animal,0.072303322,1.211235961,im2,im2,right,right,293_3.jpg,293_2.jpg,left,left,1.0,V2,403,1,right,,missed,,,1,behavior,103.31635492200076,109.33337359799953,115.33338308100065,,4,5,9,13,Image2,1.0,1.0,1.5908837900005892
807,9,177_1.jpg,177_2.jpg,177_3.jpg,-0.34959869600000004,0.6320506539999999,-0.30785902600000004,0.06192889099999999,0.198402582,0.030847655,wax,moose,cross,Unclassified,animal,Unclassified,0.136473691,0.98164935,im2,im2,left,left,177_2.jpg,177_3.jpg,right,right,1.0,V2,403,2,left,0.7812583900013124,Image2,1.0,0.0,1,behavior,125.34996508199947,131.3664212269996,135.38333206199968,1.0,4,3,2,13,Image2,1.0,0.0,0.7812583900013124
808,9,232_1.jpg,232_2.jpg,232_3.jpg,-0.020274958,0.47216247100000003,-0.05036633099999999,0.069254151,0.021897015,0.072595018,candlestick,cougar,chalk,Unclassified,animal,Unclassified,-0.047357135999999994,0.492437429,im2,im1,right,right,232_3.jpg,232_2.jpg,left,right,1.0,V2,403,2,right,0.5718128869993961,Image1,0.0,0.0,1,behavior,138.39964565000082,146.4166647130005,154.43310882699916,1.0,6,7,5,13,Image1,0.0,0.0,0.5718128869993961
809,9,200_1.jpg,200_2.jpg,200_3.jpg,0.373674305,0.49116503899999997,0.586774197,0.101230519,0.115426438,0.11748706699999999,eye,match,mouthpiece,body part,Unclassified,sports equipment,0.014195919,0.11749073400000005,im2,im2,left,left,200_2.jpg,200_3.jpg,right,right,1.0,V2,403,2,left,0.9778976449997572,Image2,1.0,0.0,1,behavior,160.4499500359998,169.46653821700056,174.48308798700054,1.0,7,4,5,13,Image2,1.0,0.0,0.9778976449997572
810,9,147_1.jpg,147_2.jpg,147_3.jpg,-0.119480389,0.484854519,0.004429354,0.003124408,0.1241147,0.041222182,headlight,daisy,cellphone,Unclassified,plant,Unclassified,0.120990292,0.604334908,im2,im2,right,right,147_3.jpg,147_2.jpg,left,left,1.0,V2,403,1,right,0.7273057420006808,Image2,1.0,1.0,1,behavior,180.50001726499977,186.5163701679994,193.5334060669993,1.0,4,6,5,13,Image2,1.0,1.0,0.7273057420006808
811,9,14_1.jpg,14_2.jpg,14_3.jpg,0.235507687,0.472009109,0.48366672200000005,0.032880877999999995,0.106814014,0.028285196000000002,safety_pin,tomato,caramel,Unclassified,vegetable,food,0.073933136,0.236501422,im2,im2,left,left,14_2.jpg,14_3.jpg,right,right,1.0,V2,403,2,left,0.9899499100010871,Image2,1.0,0.0,1,behavior,199.549604672,204.5666531629995,208.58301859499988,1.0,3,3,5,13,Image2,1.0,0.0,0.9899499100010871
812,9,297_1.jpg,297_2.jpg,297_3.jpg,-0.39938291200000003,0.82602361,-0.321291321,0.024199286,0.145535217,0.014416123999999999,pasta,stump,baklava,Unclassified,Unclassified,Unclassified,0.121335931,1.225406522,im2,im2,left,right,297_2.jpg,297_3.jpg,right,right,1.0,V2,403,2,right,0.6600641519999044,Image2,1.0,0.0,1,behavior,214.60006498099938,222.6163608200004,228.6334079139997,1.0,6,5,4,13,Image2,1.0,0.0,0.6600641519999044
813,9,168_1.jpg,168_2.jpg,168_3.jpg,-0.18963239,0.666850655,0.013905303999999999,0.027767694,0.172762062,0.08224300799999999,turban,door,turban,clothing,Unclassified,clothing,0.14499436799999998,0.8564830449999999,im2,im2,right,right,168_3.jpg,168_2.jpg,left,left,1.0,V2,403,1,right,0.6889180449998094,Image2,1.0,1.0,1,behavior,233.64962168499915,238.66672037200078,244.6830170280009,1.0,3,5,5,13,Image2,1.0,1.0,0.6889180449998094
814,9,205_1.jpg,205_2.jpg,205_3.jpg,0.160954225,0.275713175,0.195530282,0.09104611900000001,0.004003993,0.011681182,raisin,hook1,column,fruit,animal,Unclassified,-0.087042126,0.11475894999999996,im2,im1,right,left,205_3.jpg,205_2.jpg,left,right,1.0,V2,403,1,left,0.7922443780007598,Image2,1.0,1.0,1,behavior,250.70001870099986,255.71635034999963,259.73310641699936,0.0,3,3,6,13,Image2,1.0,1.0,0.7922443780007598
815,9,185_1.jpg,185_2.jpg,185_3.jpg,-0.26853811699999997,0.82988403,-0.24484104899999998,0.071999428,-0.01731751,0.053752342,handkerchief,trolley,washcloth,Unclassified,container,Unclassified,-0.08931693800000001,1.098422147,im2,im1,right,left,185_3.jpg,185_2.jpg,left,right,1.0,V2,403,1,left,0.5099605280011019,Image2,1.0,1.0,1,behavior,266.7497193700001,273.7667321709996,278.78302848100066,0.0,5,4,3,13,Image2,1.0,1.0,0.5099605280011019
816,9,184_1.jpg,184_2.jpg,184_3.jpg,-0.21736053800000002,0.884451315,-0.22756320100000002,0.000809441,0.089306669,0.017727054,shawl,warthog,skirt,clothing,animal,clothing,0.08849722800000001,1.101811853,im2,im2,left,right,184_2.jpg,184_3.jpg,right,right,1.0,V2,403,2,right,0.4997654210001201,Image2,1.0,0.0,1,behavior,282.7997602859996,291.8163583130008,298.83339729699946,1.0,7,6,2,13,Image2,1.0,0.0,0.4997654210001201
817,9,166_1.jpg,166_2.jpg,166_3.jpg,-0.289683915,0.563384776,-0.058515229,0.137306428,0.029681752000000002,0.085656831,shark,plant,seagull,animal,Unclassified,animal,-0.107624676,0.8530686909999999,im2,im1,left,right,166_2.jpg,166_3.jpg,right,left,1.0,V2,403,2,right,0.7057003440004337,Image2,1.0,0.0,1,behavior,301.84966971299946,308.8668077530001,314.88303832100064,0.0,5,5,6,13,Image2,1.0,0.0,0.7057003440004337
818,9,33_1.jpg,33_2.jpg,33_3.jpg,-0.448834501,0.029608866,0.067411606,0.053854177,-0.0008647110000000001,0.08673056,jeans,lightning_bug,calzone,clothing,animal,Unclassified,-0.054718888,0.478443367,im2,im1,right,left,33_3.jpg,33_2.jpg,left,right,1.0,V2,403,1,left,0.9438653610013716,Image2,1.0,1.0,1,behavior,321.9000661509999,329.9163793579992,333.93342928700076,0.0,6,3,5,13,Image2,1.0,1.0,0.9438653610013716
819,9,135_1.jpg,135_2.jpg,135_3.jpg,-0.11156432,0.377916705,-0.265187002,0.10880346099999999,0.018732835,0.017005837,tackle,crow,bell_pepper,Unclassified,animal,vegetable,-0.090070626,0.489481025,im2,im1,left,left,135_2.jpg,135_3.jpg,right,left,1.0,V2,403,1,left,0.5572264250004082,Image1,0.0,1.0,1,behavior,339.9496417699993,345.96674154299944,349.98310093299915,1.0,4,3,5,13,Image1,0.0,1.0,0.5572264250004082
820,9,20_1.jpg,20_2.jpg,20_3.jpg,0.277467951,0.644233162,0.19437639,0.073889939,0.052771487,0.057219787,dip,footbath,mulberry,food,container,fruit,-0.021118452000000003,0.366765211,im2,im1,right,right,20_3.jpg,20_2.jpg,left,right,1.0,V2,403,2,right,0.7722751460005384,Image1,0.0,0.0,1,behavior,355.9999822209993,362.01639342700037,366.0333906880005,1.0,4,3,4,13,Image1,0.0,0.0,0.7722751460005384
821,9,196_1.jpg,196_2.jpg,196_3.jpg,-0.355478799,0.8543257209999999,-0.319835176,0.031596068,0.137118346,0.042584763,christmas_card,reindeer,christmas_card,Unclassified,animal,Unclassified,0.10552227800000001,1.20980452,im2,im2,left,right,196_2.jpg,196_3.jpg,right,right,1.0,V2,403,2,right,0.4738506289995712,Image2,1.0,0.0,1,behavior,371.0495988679995,379.0667384640001,384.08307761499964,1.0,6,4,3,13,Image2,1.0,0.0,0.4738506289995712
822,9,224_1.jpg,224_2.jpg,224_3.jpg,0.181708554,0.544371959,0.392030764,-0.002468264,0.06767799099999999,0.051170464000000006,incense,drill,can_opener,Unclassified,tool,tool,0.070146255,0.3626634050000001,im2,im2,right,left,224_3.jpg,224_2.jpg,left,left,1.0,V2,403,2,left,0.5918876510004338,Image1,0.0,0.0,1,behavior,388.0996484999996,396.11635828399994,402.1332109110008,0.0,6,5,4,13,Image1,0.0,0.0,0.5918876510004338
823,9,79_1.jpg,79_2.jpg,79_3.jpg,-0.25016297600000004,0.722469219,-0.233668562,0.1661734,0.013439065,0.063817995,mulberry,trap,arugula,fruit,Unclassified,plant,-0.152734335,0.972632195,im2,im1,left,left,79_2.jpg,79_3.jpg,right,left,1.0,V2,403,2,left,0.8538743459994294,Image2,1.0,0.0,1,behavior,407.14964574199985,411.1663746430004,419.1830263690008,0.0,2,7,3,13,Image2,1.0,0.0,0.8538743459994294
824,9,176_1.jpg,176_2.jpg,176_3.jpg,-0.085687101,0.8858089570000001,0.06538098099999999,0.028284300000000002,0.146624531,0.040276735,towel,chute,towel,Unclassified,Unclassified,Unclassified,0.11834023099999999,0.971496058,im2,im2,left,right,176_2.jpg,176_3.jpg,right,right,1.0,V2,403,2,right,0.5156044310006109,Image2,1.0,0.0,1,behavior,423.19994413600034,428.2163703139995,435.23336195199954,1.0,3,6,2,13,Image2,1.0,0.0,0.5156044310006109
825,10,95_1.jpg,95_2.jpg,95_3.jpg,-0.299847713,0.926320302,-0.305077855,0.043777485,0.137109175,0.041041355,teacup,satellite,teacup,container,Unclassified,container,0.09333169,1.226168015,im2,im2,left,right,95_2.jpg,95_3.jpg,right,right,1.0,V2,403,2,right,0.5388832450007612,Image2,1.0,0.0,1,behavior,1.0164224119998835,6.0330234819994075,10.050109259000237,1.0,3,3,3,6,Image2,1.0,0.0,0.5388832450007612
826,10,264_1.jpg,264_2.jpg,264_3.jpg,-0.23520538100000002,0.609724233,-0.21001901899999997,0.121643951,0.046381722,0.089814336,shopping_cart,slug,bassinet,container,animal,furniture,-0.075262229,0.8449296140000001,im2,im1,right,right,264_3.jpg,264_2.jpg,left,right,1.0,V2,403,1,right,0.8970432909991359,Image2,1.0,1.0,1,behavior,14.066380701000526,19.083065056000123,23.09969678000016,0.0,3,3,6,6,Image2,1.0,1.0,0.8970432909991359
827,10,73_1.jpg,73_2.jpg,73_3.jpg,-0.292355237,0.6753972770000001,-0.292120855,0.114227317,0.056940671,0.053263890999999994,steering_wheel,mushroom,drill,Unclassified,Unclassified,tool,-0.057286646,0.9677525140000001,im2,im1,right,right,73_3.jpg,73_2.jpg,left,right,1.0,V2,403,1,right,0.485852039000747,Image2,1.0,1.0,1,behavior,30.11671611699967,38.13302932999977,44.150011768000695,0.0,6,5,4,6,Image2,1.0,1.0,0.485852039000747
828,10,235_1.jpg,235_2.jpg,235_3.jpg,-0.005535258,0.488714327,-0.038764605,0.092507916,0.00127154,0.049719822000000004,money,gutter,drink,Unclassified,Unclassified,Unclassified,-0.091236376,0.494249585,im2,im1,right,right,235_3.jpg,235_2.jpg,left,right,1.0,V2,403,,right,,missed,,,1,behavior,49.16638288099966,58.18339720599943,62.1834040520007,,7,3,4,6,missed,,,
829,10,47_1.jpg,47_2.jpg,47_3.jpg,-0.16054444699999998,0.43909011700000006,-0.34107044,0.004408888,0.12343745,0.039870092999999995,test_tube,zebra,razor_blade,Unclassified,animal,tool,0.11902856199999999,0.599634564,im2,im2,right,right,47_3.jpg,47_2.jpg,left,left,1.0,V2,403,1,right,0.642901889001223,Image2,1.0,1.0,1,behavior,67.19966852300058,75.21636423199925,78.23295272500036,1.0,6,2,3,6,Image2,1.0,1.0,0.642901889001223
830,10,299_1.jpg,299_2.jpg,299_3.jpg,-0.397692244,0.818667272,-0.345469973,-0.000256435,0.150872029,0.014890693,drum,barnacle,drum,musical instrument,animal,musical instrument,0.151128464,1.216359516,im2,im2,left,left,299_2.jpg,299_3.jpg,right,right,1.0,V2,403,2,left,0.43223669300095935,Image2,1.0,0.0,1,behavior,82.24973604499974,90.26666425099938,94.28307698699973,1.0,6,3,9,6,Image2,1.0,0.0,0.43223669300095935
831,10,201_1.jpg,201_2.jpg,201_3.jpg,-0.015729734,0.111596736,-0.033396189,0.065998143,0.037555887,0.025905987999999998,sledgehammer,rattlesnake,radish,tool,animal,vegetable,-0.028442255999999992,0.12732647,im2,im1,right,right,201_3.jpg,201_2.jpg,left,right,1.0,V2,403,2,right,,missed,,,1,behavior,104.29996337900047,110.31640321899977,114.31640996699934,,4,3,5,6,Image1,0.0,0.0,1.1108400100001745
832,10,85_1.jpg,85_2.jpg,85_3.jpg,-0.334018823,0.7526816479999999,-0.298669752,0.08103959,-0.005089357,0.042297537999999996,cantaloupe,quad,grater,fruit,Unclassified,Unclassified,-0.086128947,1.086700471,im2,im1,right,left,85_3.jpg,85_2.jpg,left,right,1.0,V2,403,1,left,0.7014370990000316,Image2,1.0,1.0,1,behavior,120.33300761600003,124.34998651100068,129.36642174400004,0.0,2,4,5,6,Image2,1.0,1.0,0.7014370990000316
833,10,138_1.jpg,138_2.jpg,138_3.jpg,-0.160221327,0.324486103,-0.123660091,0.126069822,-0.009181348,0.02220978,anvil,lobster,diskette,Unclassified,animal,Unclassified,-0.13525117,0.4847074300000001,im2,im1,left,left,138_2.jpg,138_3.jpg,right,left,1.0,V2,403,1,left,0.732121390001339,Image1,0.0,1.0,1,behavior,135.38329828600035,141.39966701899903,147.41672262199972,1.0,4,5,5,6,Image1,0.0,1.0,0.732121390001339
834,10,253_1.jpg,253_2.jpg,253_3.jpg,-0.219047185,0.519489214,-0.198713274,0.025324400000000004,0.097442125,-0.005430331,bin,butterfly,grate,container,animal,Unclassified,0.07211772500000001,0.738536399,im2,im2,left,left,253_2.jpg,253_3.jpg,right,right,1.0,V2,403,1,left,0.5777764570011641,Image1,0.0,1.0,1,behavior,153.4329692529991,159.4501089259993,167.46633674800069,0.0,4,7,6,6,Image1,0.0,1.0,0.5777764570011641
835,10,190_1.jpg,190_2.jpg,190_3.jpg,-0.42719511,0.793071552,-0.42137371700000004,0.045625963,0.06994480900000001,0.05440086400000001,juicer1,barbed_wire,oatmeal,animal,Unclassified,food,0.024318846,1.220266662,im2,im2,left,left,190_2.jpg,190_3.jpg,right,right,1.0,V2,403,2,left,0.5521673509992979,Image2,1.0,0.0,1,behavior,174.4833567959995,180.49970476599992,184.51672408000013,1.0,4,3,4,6,Image2,1.0,0.0,0.5521673509992979
836,10,289_1.jpg,289_2.jpg,289_3.jpg,-0.135857267,0.952226682,-0.164902692,0.11267850000000001,0.263531295,0.068707357,bark,loveseat,bark,Unclassified,furniture,Unclassified,0.15085279499999998,1.088083949,im2,im2,left,right,289_2.jpg,289_3.jpg,right,right,1.0,V2,403,,right,,missed,,,1,behavior,189.53295631999936,195.5500049759994,201.55001602800075,,4,5,3,6,missed,,,
837,10,239_1.jpg,239_2.jpg,239_3.jpg,-0.165268314,0.319899738,-0.098916652,0.161623181,0.0027969229999999998,-0.002959699,blower,caterpillar,suspenders,Unclassified,animal,clothing,-0.158826258,0.485168052,im2,im1,left,right,239_2.jpg,239_3.jpg,right,left,1.0,V2,403,1,right,0.49317157800032874,Image1,0.0,1.0,1,behavior,205.5666886910003,212.58306410899968,218.60010023699942,1.0,5,5,5,6,Image1,0.0,1.0,0.49317157800032874
838,10,144_1.jpg,144_2.jpg,144_3.jpg,-0.070325666,0.532883756,-0.01359965,0.028352432,0.103082935,0.064341281,laundry_basket,cobra,espresso,container,animal,food,0.074730503,0.603209422,im2,im2,left,left,144_2.jpg,144_3.jpg,right,right,1.0,V2,403,2,left,0.7063679759994557,Image2,1.0,0.0,1,behavior,224.61642706599923,232.63319142799992,238.64974150600028,1.0,6,5,6,6,Image2,1.0,0.0,0.7063679759994557
839,10,162_1.jpg,162_2.jpg,162_3.jpg,-0.19052529,0.662583181,-0.116072897,0.09306058800000001,0.036210315,0.036457302000000004,aircraft_carrier,bun,crane,vehicle,Unclassified,Unclassified,-0.056850273,0.8531084710000001,im2,im1,right,right,162_3.jpg,162_2.jpg,left,right,1.0,V2,403,1,right,0.456504682000741,Image2,1.0,1.0,1,behavior,245.6667430590005,253.68296566999925,258.6999701170007,0.0,6,4,5,6,Image2,1.0,1.0,0.456504682000741
840,10,271_1.jpg,271_2.jpg,271_3.jpg,-0.325859215,0.653691403,-0.176375476,0.039589234,0.011630042,0.048362376,container,fungus,riser,Unclassified,Unclassified,Unclassified,-0.027959192,0.979550618,im2,im1,right,right,271_3.jpg,271_2.jpg,left,right,1.0,V2,403,1,right,,missed,,,1,behavior,264.7163566569998,270.73336226100037,275.73336915300024,,4,4,2,6,Image2,1.0,1.0,1.5506746739993105
